label,line
被告拖欠还款,借款到期后，原告多次向被告施××及担保人卢××催讨，但两被告均没有履行自己的义务。
被告拖欠还款,该借款后经原告多次催讨无着。
被告拖欠还款,尔后，原告经催讨无果，
被告拖欠还款,到期后，陈××以没钱等理由拒绝还款。
被告拖欠还款,嗣后，原告多次向被告催讨，但被告均以各种理由予以推诿，致使催讨未果。
被告拖欠还款,借款到期后，经原告多次催要，被告拒不归还借款，
被告拖欠还款,到期后，被告未归还本金及约定利息。
被告拖欠还款,尔后，经原告催讨无果，
被告拖欠还款,后原告借出款项后，多次上门及电话催要，被告总以种种理由迟延履行还款义务至今。
被告拖欠还款,届期，被告爽约。
被告拖欠还款,2008年10月21日原告分二次分别将60万元、40万元借款汇入被告银行卡帐户。被告借款后未按约归还借款，原告多次向被告催讨均无果。
被告拖欠还款,本金及此后利息分文未还。
被告拖欠还款,借款到期后，经原告多次催讨，被告至今尚有4200元未归还。
被告拖欠还款,但到期后，原告多次向被告催讨，均未果。
被告拖欠还款,嗣后原告虽多次催讨，被告钱明轮却一直拖欠不还，
被告拖欠还款,每当原告向被告催讨时，被告陈××均以资金困难为由予以推脱，或者与原告结算利息后再更新借条。2006年1月份，经双方结算，被告尚欠原告本金18000元及利息2000元。2009年2月7日，被告陈××向原告偿还上期结欠的利息款2000元，并以没有能力偿还本金18000元及利息6800元为由，给原告出具了新的借条。事后，被告借故拖欠不还。
被告拖欠还款,后经原告多次催讨，二被告未还。
被告拖欠还款,原告催讨无着，
被告拖欠还款,到期后，原告虽多次催讨，但被告至今不还。
被告拖欠还款,至今被告未归还借款，
被告拖欠还款,后原告向被告催讨借款，遭到被告拒绝。
被告拖欠还款,借款之后，被告一直没有归还。
被告拖欠还款,经原告多次催讨，被告均未归还，
被告拖欠还款,但被告到期分文未付，经原告多次催讨，但迄今未果。
被告拖欠还款,2007年4月开始原告多次催讨，被告至今分文未还。
被告拖欠还款,但被告到期分文未付，经原告多次催讨，但迄今未果。
被告拖欠还款,但被告至今未还，
被告拖欠还款,但被告逾期分文未还，经原告多次催讨未果。
被告拖欠还款,后被告多次违约拒付欠款。
被告拖欠还款,嗣后，经原告多次催讨无果。
被告拖欠还款,原告多次向被告催讨未果，
被告拖欠还款,经原告多次催讨未果，
被告拖欠还款,后经原告多次催讨无果。
被告拖欠还款,后经原告多次催讨无果，
被告拖欠还款,2007年4月开始原告多次催讨，被告至今分文未还。
被告拖欠还款,到期后，被告没有按约归还借款。
被告拖欠还款,借款逾期后分文未还，
被告拖欠还款,到期后被告潘××至今未还，
被告拖欠还款,但电信局装修完毕后，被告却以种种借口拖欠不还。
被告拖欠还款,后经原告多次催讨均未果。
被告拖欠还款,借款后原告虽多次催讨，被告张金祥却一直拖欠不还，
被告拖欠还款,后经原告多次催讨无果。
被告拖欠还款,被告此后一直未归还该借款，
被告拖欠还款,到期后，经原告多次催讨，被告至今未还，
被告拖欠还款,后原告多次向被告催讨，被告分文未付。
被告拖欠还款,但至今任翔尚有本金30000元未归还，已构成违约，
被告拖欠还款,但借款到期后，被告未按约返还借款，原告遂向被告多次催讨，但被告拒不履行还款义务。
被告拖欠还款,之后，两被告未归还借款。
被告拖欠还款,之后，经原告催讨，被告未归还借款。
被告拖欠还款,双方约定预计2008年12月31日偿还，但借款至今分文未还。
被告拖欠还款,对借款本金及其余利息未予返还和支付。
被告拖欠还款,后经原告多次催讨，两被告至今未还，
被告拖欠还款,尔后，原告经催讨无果，
被告拖欠还款,2006年6月3日，原告向被告催讨借款，被告以经济拮据为由未予归还，
被告拖欠还款,届期，经原告多次上门催讨，但被告均以目前生意不景气为由拒不偿还，至今分文未果。
被告拖欠还款,2006年11月17日，被告单××停付利息。尔后，原告经多次催付，被告单××拒不给付。
被告拖欠还款,事后，经原告催讨，被告拖欠不付。
被告拖欠还款,此后，原告多次向被告催讨，但两被告以种种理由拒绝归还。
被告拖欠还款,借款期限届满后，被告至今没有归还。
被告拖欠还款,经原告多次催讨，被告至今分文未还。
被告拖欠还款,事后，经原告多次催讨，被告未能还款。
被告拖欠还款,事后，原告多次向两被告催讨，但两被告以经济紧张为由，至今未还。
被告拖欠还款,借款到期后，经原告多次催款，被告分文未还，
被告拖欠还款,事后，经原告多次催讨，被告至今分文未还。
被告拖欠还款,到期后原告多次向被告催讨未果。
被告拖欠还款,但被告至今未归还，
被告拖欠还款,该借款经原告催讨，至今未还。
被告拖欠还款,至今徐青未归还借款，已构成违约，
被告拖欠还款,嗣后，被告徐建栋到期未予归还。
被告拖欠还款,借款到期后，经原告多次催讨，被告未能还款。
被告拖欠还款,之后经原告多次催讨，被告俞××未还。
被告拖欠还款,原告催讨无着，
被告拖欠还款,未予归还本金，
被告拖欠还款,但借款至今分文未还。
被告拖欠还款,以后未支付利息，也不偿还本金，经原告多次催讨无果，
被告拖欠还款,借款到期后，经原告多次催讨，被告都未归还，
被告拖欠还款,嗣后，经原告多次催讨，被告至今未予归还。
被告拖欠还款,借款期满后，被告均未进行偿还。
被告拖欠还款,借款到期后，经原告多次催讨，被告至今未还。
被告拖欠还款,此后，经与谢××联系无果。
被告拖欠还款,后经原告多次催讨，被告均未归还。
被告拖欠还款,被告林××应付份额33333元本金及利息未能偿还。
被告拖欠还款,后原告多次催要无果，
被告拖欠还款,后经原告催讨，两被告至今没有偿还该借款。
被告拖欠还款,借款到期后，原告多次向两被告催讨借款，未果。
被告拖欠还款,事后，经原告多次催讨，但被告至今分文未归还。
被告拖欠还款,经原告多次催讨，两被告未予归还。
被告拖欠还款,届期，经原告多次催讨，被告分文未还。
被告拖欠还款,至今没有偿还。
被告拖欠还款,后经原告多次催讨，但两被告分文未还。
被告拖欠还款,到期后，原告多次向被告催要借款，但至今未付。
被告拖欠还款,该借款到期后，虽经原告多次催讨，但被告至今未还。
被告拖欠还款,借款到期后，原告经多次催讨未果，
被告拖欠还款,借款到期后，原告经多次催讨未果，
被告拖欠还款,借款到期后，原告多次向被告催讨借款，被告未能归还借款本金及支付利息。
被告拖欠还款,嗣后，被告未履行还款义务，
被告拖欠还款,事后，经原告催讨，被告没有归还借款。
被告拖欠还款,经原告多次催讨，被告至今尚未偿还借款本金及相应利息。
被告拖欠几款,嗣后，原告多次向被告催讨，
双方约定违约责任,违约责任均做了明确约定
双方约定违约责任,逾期不还，交由义乌市人民法院管辖，并承担实现债权费用
双方约定违约责任,并承担违约责任，违约金以借款总额的3%计息
双方约定违约责任,如到期不还，诉讼费、律师费及其他一切损失费用由借款人、担保人承担
双方约定违约责任,并且承担原告为实现债权所支付的律师费用
双方约定违约责任,如借款人未按约还款，原告为实现债权所产生的费用包括诉讼费、律师费等均由被告陈××承担。
被告对借款承担连带责任,被告潘××对上述债务承担连带清偿责任；
被告对借款承担连带责任,被告徐乙作为担保人在借据上签字，承诺对上述借款承担连带保证责任，担保期限不受6个月期限的约束，至债权人全部收回本金及应收取的利息和违约金止。
被告对借款承担连带责任,2、被告徐乙对上述款项承担连带责任。
被告对借款承担连带责任,2.被告黄××对被告王××的上述第一项款项承担连带清偿责任；
被告对借款承担连带责任,2.被告黄××对被告王××的上述第一项款项承担连带清偿责任；
被告对借款承担连带责任,三、被告陈××对上述两项债务承担连带清偿责任；
被告对借款承担连带责任,判令两被告承担上述款项的连带偿还责任。
被告对借款承担连带责任,被告林炳强承担连带清偿责任。
被告对借款承担连带责任,3、被告李××对上述一、二项请求承担连带清偿责任；
被告对借款承担连带责任,2.被告赵甲对借款承担连带清偿责任；
被告对借款承担连带责任,2.被告方剑对借款承担连带清偿责任；
被告对借款承担连带责任,判令两被告承担上述款项的连带偿还责任。
被告对借款承担连带责任,二、二被告互负连带偿还责任；
被告对借款承担连带责任,被告解某对上述还款承担连带责任。
被告对借款承担连带责任,两被告负连带清偿责任
被告对借款承担连带责任,被告柳××承担连带责任；
被告对借款承担连带责任,被告叶忠健以借款担保人的身份在借条上签名，并写明“同意担保本息”。
被告对借款承担连带责任,被告包××自愿为王××的债务承担连带责任。
被告对借款承担连带责任,由第二被告自愿承担连带责任担保。
被告对借款承担连带责任,原告认为上述借款系两被告夫妻关系存续期间用于经营，故应共同承担还款责任。
被告对借款承担连带责任,被告潘丙对上述借款承担连带保证责任。
被告对借款承担连带责任,被告潘丙对上述款项承担连带责任。
被告对借款承担连带责任,判令被告刘亚玲对上述借款承担连带清偿；
被告对借款承担连带责任,被告徐阿六向原告的借款由被告黄浩、被告金小伟提供连带保证责任。
被告对借款承担连带责任,2、由被告黄浩和被告金小伟承担连带清偿责任。
被告对借款承担连带责任,被告陈××为借款提供连带责任保证担保，担保的范围包括主债权及其利息、违约金、损害赔偿金、诉讼代理费和实现债权的费用等。
被告对借款承担连带责任,三、被告陈××对上述债务承担连带清偿责任。
被告对借款承担连带责任,（在庭审中原告变更要求范××承担连带责任，）
被告对借款承担连带责任,2、被告朱××对被告阮××应付款项承担连带清偿责任；
被告对借款承担连带责任,被告蒋小锋承担以上债务的清偿连带责任。
被告对借款承担连带责任,被告王某、柳某承担连带清偿责任；
被告对借款承担连带责任,2.被告陈乙、曹××对上述借款中的50000元承担连带责任。
被告对借款承担连带责任,被告郑××提供连带责任担保，
被告对借款承担连带责任,被告郑××承担连带清偿责任，
被告对借款承担连带责任,5、被告兰申公司对上述款项承担连带责任。
被告对借款承担连带责任,被告曹××对该借款承担连带保证责任，保证期间为二年，保证范围为借款本息、违约金及实现债权的费用。
被告对借款承担连带责任,由被告彭卜明负连带责任。
被告对借款承担连带责任,由被告臧法庆为上述款项承担连带清偿责任，
被告对借款承担连带责任,并由被告汪奎鸿对上述款项承担连带清偿责任等。
被告对借款承担连带责任,二、被告叶海波对上述借款中的500000元及自2008年2月3日起至执行之日止按月利率2.5%的利息承担连带偿还责任；
被告对借款承担连带责任,二、被告叶海波对上述借款中的500000元及自2008年2月3日起至执行之日止按月利率2%计算的利息承担连带偿还责任。
被告对借款承担连带责任,被告诸××承担连带清偿责任。
被告对借款承担连带责任,被告汪祥永为上述借款提供连带责任保证，
被告对借款承担连带责任,由被告汪祥永承担连带责任。
被告对借款承担连带责任,二、判令被告周乙对上述借款承担连带偿还责任。
被告对借款承担连带责任,被告汪甲、陈××对上述借款承担连带清偿责任。
被告对借款承担连带责任,所负债务应负共同偿还责任，
被告对借款承担连带责任,被告许××对被告孙××的欠款承担连带保证责任；
被告对借款承担连带责任,被告张德贤对其中10万元借款本金，6000元借款利息，1200元违约金承担连带清偿责任；
被告对借款承担连带责任,被告许德忠对被告孙金莲的欠款承担连带保证责任；
被告对借款承担连带责任,：承诺被告朱××的借款于2008年12月25日还清，到期不还，将由其一次性付清。
被告对借款承担连带责任,2.判令被告施××承担连带责任；
被告对借款承担连带责任,3.判令被告吴甲对上述两项债务承担连带清偿责任；
被告对借款承担连带责任,2.本案诉讼费由被告互负连带清偿责任。
被告对借款承担连带责任,2.本案诉讼费由两被告互负连带清偿责任。
被告对借款承担连带责任,2.本案诉讼费由被告互负连带清偿责任。
被告对借款承担连带责任,被告归还担保借款100000元及
被告对借款承担连带责任,被告钟××承担连带偿还责任，
被告对借款承担连带责任,3.判令被告吴双苗对上述两项债务承担连带清偿责任；
被告对借款承担连带责任,应负连带清偿。
被告对借款承担连带责任,2、判令被告温州市鹿城××梦××皮件鞋业公司对被告温州市康有鞋业有限公司的债务及原告律师费承担连带偿还责任。3、判令被告厉×对被告温州市康有鞋业有限公司的债务及原告律师费承担连带偿还责任。
被告对借款承担连带责任,被告李××承担连带清偿责任。
被告对借款承担连带责任,由被告施雅丽为上述款项承担连带清偿责任，
原告变更诉讼费用,庭审中，原告变更诉讼请求，要求被告支付逾期付款违约金自2008年9月14日起至2009年2月16日止（按每日万分之三计算）。
户籍证明,2、户籍证明1张
户籍证明,被告的户籍证明各一份。
双方放约定借款期,限借款期限一年。
口头双方约定借款日期,言明在2007年9月4日归还；
口头双方约定借款日期,言明在2007年9月24日前归还，若不按期归还，导致诉讼，由借款人承担一切诉讼费用及律师代理费用
被告出具了还款保证书,200000元借款则由被告余××和足浴中心于2008年12月27日向原告出具承诺书，承诺到期还不出，将足浴中心的空调、电视等作抵押。
被告出具了还款保证书,2009年3月9日，原告林×、被告鲍甲及被告鲍乙就该笔借款的还款及担保事宜达成协议，
被告出具了还款保证书,2008年11月28日，被告余甲立下协议担保该债务。
被告出具了还款保证书,担保协议，
被告出具了还款保证书,担保协议，
被告出具了还款保证书,被告黄乙又以保证人的身份向原告出具保证书
被告出具了还款保证书,被告于2006年6月14日作出还款计划一份，载明：“兹向罗××前后共借得人民币35000元整，利息均已付到2006年4月。现经双方协商，出借方愿免去利息。到2006年12月底前还10000元整，2007年12月底前还清25000元整，前期借条同时作废。
被告出具了还款保证书,事发后，被告魏××主动找原告协商，同意承担该300万元借款，故在2008年10月5日与原告达成协议书，被告魏××同意承担300万元借款的归还义务，并承诺在2008年10月15日前归还100万元，如未归还涉诉则同意承担律师费用。
被告出具了还款保证书,2009年4月20日，被告陈云星在上述二份借条上签字，履行担保至借款人本息全部清偿为止。
双方未约定还款时间,未约定还款时间。
担保人未履行保证义务,宁海县西店童乐文体制品厂亦未履行其保证责任。
被告间为继承关系,被告李甲、李乙系李某某和被告周××的婚生长女和次女。
被告间为继承关系,李明君于2008年8月30日去世，生前未立遗嘱，四原告系李明君的法定继承人，对本案债权享有继承权。
及支付利息,支付利息（从起诉之日至给付日止按中国人民银行同期贷款利率计算）。
原、被告系亲属关系,被告系我姐姐。
原、被告系亲属关系,原告与被告王银林系姐妹关系。
原、被告系亲属关系,原告与被告王银林系兄妹关系。
原、被告系亲属关系,原被告系兄妹关系。
约定如果逾期被告支付诉讼费,如逾期还款，按约定利息的双倍计算，并承担诉讼费用等损失，
双方约定还款时间,并对还款时间和违约责任作出相应承诺。
双方达成和解,2008年10月20日，双方达成和解协议：被告归还原告借款本金30000元，款限2009年2月30日前分5期偿还，如任何一期不按时偿还，已偿还的款项作为偿还借款的利息。
要求被告偿还借款,现原告要求两被告共同归还借款人民币40000元。
原告催讨未果,后经原告多次催讨未果，
两被告还欠借款,被告归还原告借款100000元及
人口基本信息,2、三被告人口基本信息及陈甲、陈乙的身份证明各一份，以证明三位被告的主体资格及被告陈甲、陈乙系夫妻关系的事实。
借款发生在四被告夫妻关系存续期间,该借款系夫妻共同债务，应由四被告共同归还。
解除合约,解除原、被告签订的借款协议书；
原告被告离婚,2007年3月9日，原、被告因感情不和协议离婚。
被告偿还借款及利息,一、被告季××、章××共同偿还借款本金550000元以及利息（从2008年6月9日起，按月利率0.9339%结算至实际还款日止）；
被告偿还借款及利息,被告归还借款12万元及利息（从2008年9月16日起按中国人民银行同期同类贷款利率计算至实际履行之日止）。
被告仅偿还了本金,到期后，经原告多次催讨，被告于2008年6月份归还了借款本金。
被告口头承诺还款期限,并口头承诺过一二个月就归还。
被告出具担保书,同年9月11日，被告飞龙××向原告出具担保书一份，
被告承担债权费,三、被告谢金某某担原告为实现债权费用6000元；
被告向员工还款,偿还欠款2000元
被告向员工还款,两被告立即清偿原告借款本金某民币142000元
口头双方约定逾期利息,并口头承诺，逾期不还按银行同期贷款利率四倍计付利息。
庭审中明确连带责任,原告同时还明确顾慧琴对林原的债务承担的是连带责任。
承担律师费,3、被告朱昌荣支付本案律师费5000元，
承担律师费,同时要求被告给付原告已垫付的律师代理费人民币2200元。
被告出具借条,被告也出具借款借据一份予以确认。
被告出具借条,并出具借条一份。
被告出具借条,并由被告亲笔出具二份借据。
被告出具借条,并出具借款凭证，被告潘××借款后未用于公某业务用途，原告认为被告桐乡市剑××摩托车销售有限公司作为借款主体，应承担清偿义务，被告潘××作为公某控股股东，个人财产与公某财产混同，应承担连带清偿责任。
被告出具借条,由被告出具借条交原告收执。
被告出具借条,被告同样出具借条交原告收执。
被告出具借条,并由被告出具借条2份。
被告出具借条,并出具借条1份。
被告出具借条,并出具借据1份，
被告出具借条,同时被告亲笔出具欠条一张交原告收执。
被告出具借条,并出具借条一份。
被告出具借条,并出具借条一份，
被告出具借条,并出具借条一份，
被告出具借条,并由被告亲笔出具一份借据。
被告出具借条,并出具借据1张，
被告出具借条,并出具借条一份，
被告出具借条,由被告出具一份欠据，
被告出具借条,被告池××向原告姜甲出具欠21万元的借条一张交原告收执
被告出具借条,并立有借条一份。
被告出具借条,2008年11月16日，因我催讨，被告向我出具借条一份，
被告出具借条,并立借据一份。但被告借款后，
被告出具借条,并于借款当日出具给原告借条各一份。
被告出具借条,由被告出具给原告借条一份。
被告出具借条,并立借据一份。
被告出具借条,被告出给原告借条1份，以确认上列借款事实。
被告出具借条,当日，原告将该款项交付被告，并由被告出具借条一份。
被告出具借条,以上借款均由被告向出具了借条，
被告出具借条,以上二次被告共向原告借款15，000元，分别出有借条。
被告出具借条,被告就此出具借条一份，
被告出具借条,并出具借条一份。
被告出具借条,我向被告提供了现金6万元，被告向我出具了借条一张。
被告出具借条,被告向我出具了借条。
被告出具借条,2007年9月27日，被告在原告的催讨下，向原告重新出具借条一份，
被告出具借条,并出具欠条一份，
被告出具借条,并立下借据六份，
被告出具借条,由被告出具了借条一张。借条内容如下：“借条今向檀溪镇会龙桥村陈予昌借人民币伍仟陆佰元正，于99年6月26日借给，
被告出具借条,同日被告李哲男出具借条一份给原告，
被告出具借条,并由被告亲笔出具借条两张。
被告出具借条,被告并于当天向原告出具欠条1份，现被告早已放弃经营，
被告出具借条,被告于2006年10月28日向原告出具借条一张，
被告出具借条,立有借条。
被告出具借条,约定如逾期未还，被告应承担由此产生的律师代理费等费用，并出具了借条。
被告出具借条,由被告陈菊花亲笔出具了借条。
被告出具借条,当时由其出具给原告借条一张。在借条中写明：“借条，前有曹源村周余兴向赵士海借人民币10000元（壹万元正）。借人周余兴，2006年7月11日”。
被告出具借条,并出具了借条一份。
被告出具借条,由二被告亲笔立下欠据一份为凭。
被告出具借条,并出具原告欠条一份。
被告出具借条,并于当日向原告出具欠条一份。
被告出具借条,并立有借条一份。
被告出具借条,同时，原告出具给被告85000元收条。
被告出具借条,被告借款后，出具借条一份，
被告出具借条,并出具借条一份予以确认。
被告出具借条,并出具借条一份。
被告出具借条,由被告陈菊花亲笔出具了借条。
被告出具借条,被告戴万甲取借款后当场出具借条一份，
被告出具借条,被告重新出具了借条一份。
被告出具借条,并出具借条一张给原告，
被告出具借条,2008年11月2日，徐××向丁××出具金额为348300元的欠条1张，
被告出具借条,于2009年4月1日补出借条一份
被告出具借条,以上二次被告共向原告借款15，000元，分别出有借条。
被告出具借条,并由被告出具欠条。
被告出具借条,被告出给原告借条1份，以确认上列借款事实。
被告出具借条,于2008年12月12日出具借条一份，载明：“今借到洪桂生现金壹万柒仟元正（17000元正），
被告出具借条,并亲笔出具借条一张，内容为“借条今借到朱建国人民币肆万壹仟伍佰元整（41500）借款人：周志明2008年7月8日”。
被告出具借条,并出具借条一张。
被告出具借条,并出具借条三份。
被告出具借条,并出具借据1份，两被告承诺上述款项于2008年5月13日归还，
被告出具借条,2009年5月30日，被告出具借条1份给原告，约定向原告借款42600元，同年5月31日，原告代被告偿还了信用社贷款本息42613.18元。
被告出具借条,当时被告立下借条，
被告出具借条,并向原告出具了两份借条。
被告出具借条,立有借条。
被告出具借条,由二被告以借现金50000元的方式出具一份借据给原告
被告出具借条,由苏甲和杨××出具借据交原告收执。
被告出具借条,并出具借条一份。
被告出具借条,并出具借条一份。
被告出具借条,并出具借条一份，约定2008年年底归还。
被告出具借条,并出具书面借条一份。
被告出具借条,由被告金×出具借条一份，
被告出具借条,并出具借条1份。
被告出具借条,并出具借条一份，
被告出具借条,被告于借款当日立有借条。
被告出具借条,有被告出具欠条二份为凭。
被告出具借条,并由被告夏××出具一张借条交原告收执。
被告出具借条,经结算，被告于2007年10月12日重新出具欠条一份，
被告出具借条,于2007年6月14日出具借条给原告，转为借款。
被告出具借条,有被告出具借条一份为凭。
被告出具借条,并出具借据给原告，
被告出具借条,并出具借条给原告，
被告出具借条,并出具借条一份。
被告出具借条,并出具借条一份。
被告出具借条,并由被告出具借条一张。
被告出具借条,并于2007年3月向原告出具借条一份，
被告出具借条,被告王甲出具给原告借条一份，被告王乙作为共同借款人在该借条上签字确认。
被告出具借条,并出具借条一份，
被告出具借条,由被告出具的二份借条为凭。
被告出具借条,并出具借条二份。
被告出具借条,并由被告徐××出具一张借条给原告，载明向原告借款事实。
被告出具借条,被告出具借条
被告出具借条,被告出具的借条
被告出具借条,并由被告徐××出具一张借条给原告，载明向原告借款事实。
被告出具借条,由被告徐××向原告出具借条一张，载明向原告借款事实。
被告出具借条,并出具借条一份，
被告出具借条,并由被告徐乙出具一张借条给原告，载明向原告借款事实。
被告出具借条,并出具借条1份。
被告出具借条,并由被告邵阳明出具借条一份，
被告出具借条,作为被告章斌向被告许恒支付的玖重天酒吧退股转让费，被告章斌出具了借条。
被告出具借条,被告并出具借条一张。
被告出具借条,并于被告2008年12月28日出具借条一张。
被告出具借条,并向原告出具借条一份，
被告出具借条,并出具借条一份。
被告出具借条,并出具借据一份，
被告出具借条,由三被告共同出具借条一份。
被告出具借条,并出具借据，
被告出具借条,被告向原告出具借条一份。
被告出具借条,并出具借条一份。
被告出具借条,并出具借款借据一份，
被告出具借条,并亲笔书写借条一份，
被告出具借条,并分别出具借据及借条给原告，
被告出具借条,同日出具借条一份，
被告出具借条,由两被告出具欠条一张，
被告出具借条,并出具借据2份。
被告出具借条,并于2009年6月5日共同出具借条一张。
被告出具借条,由被告出具了借条一张，
被告出具借条,并由被告花云娥出具借条一张，
被告出具借条,出具借条一张，
被告出具借条,被告向原告出具了一份借条。
被告出具借条,借款当日被告余甲向原告出具了借据一份，被告余乙、葛××在担保人一栏上签上了自己的名字。
被告出具借条,由被告出具了借条一张。
被告出具借条,并亲自出具借条一份。
被告出具借条,并出具借条一份。
被告出具借条,后补立借条一份载明：“今向楼波借到人民币肆万元整（￥40000元），到2008年7月1日归还，此款到期未还，我愿承担本金及息，若导致诉讼（含诉讼费、律师代理费等所有费用）一切损失由我负责，借款人：叶望”
被告出具借条,并出具借条二份。
被告出具借条,并由第一被告出具借条一份。
被告出具借条,由郑××出具欠条一张交原告收执，
被告出具借条,2008年1月2日，被告杨××出具借据一份，
被告出具借条,并由被告出具借款借据一份为凭。
被告出具借条,并出具了借条，
被告出具借条,直到2007年5月26日，被告重新出具了一份借条给原告，
被告出具借条,并出具借条一份，
被告出具借条,并亲手出具借条一张，
被告出具借条,并由被告出具借条一份，
被告出具借条,并由被告赵伟尧向原告出具了借条一份。
被告出具借条,并出具借条给原告，
被告出具借条,立有借据，
被告出具借条,并出具借条一张：“今有柳向东因周转需要向潘绍标借款人民币大写：贰拾万元整，小写200000元。
被告出具借条,并向原告出具借据一张。
被告出具借条,并由被告出具借条一张。
被告出具借条,被告施××因资金短缺，于2007年1月27日出具借条，
被告出具借条,并出具借条一份，
被告出具借条,并出具借条一份，
被告出具借条,并亲笔出具给原告借条一份。
被告出具借条,并于2008年9月15日立借条一份，
被告出具借条,并共同出具借条为凭，
被告出具借条,立有借条。
被告出具借条,并出具借条一份，
被告出具借条,并由被告出具借条一份，
被告出具借条,并向某告出具借条一份，
被告出具借条,并具立欠条一份。
被告出具借条,并出具借条一份，
被告出具借条,并由被告徐××出具一张借条给原告，载明向原告借款事实。
被告出具借条,至2007年7月15日经双方结算，被告又欠原告借款76800元，由被告李××向原告出具借条一张，载明向原告借款事实。
被告出具借条,后于2007年8月18日出具借条一份为凭，
被告出具借条,被告于2007年12月15日向原告出具借条一份，
被告出具借条,由被告出具借据一份，
被告出具借条,并签订借款协议，
被告出具借条,被告出具借条一份，
被告出具借条,由被告出具借条一张。
被告出具借条,并向原告出具借条一份。
被告出具借条,立有借据。
被告出具借条,并出具借条一份。
被告出具借条,并当场出具借条1份，
被告出具借条,并由被告王甲出具借条一份。
被告出具借条,并出具借条一份，
被告出具借条,并签订借款协议，
被告出具借条,并亲笔出具借条一张，
被告出具借条,立有借条。
被告出具借条,于当日出具借条一份，
被告出具借条,同日，被告亲笔出具借条一份，
被告出具借条,（附借条一份）；
被告出具借条,（附借条一份）。
被告出具借条,并出具借条两份，
被告出具借条,俩人共同向原告出具借条一张，
被告出具借条,被告出具借条一份。
被告出具借条,并由被告出具借条一份，说明借款事实。
被告出具借条,被告并出具《借条》1份；
被告出具借条,被告并出具《借条》1份。
被告出具借条,并出具借条一份，
被告出具借条,并出具借条一份。
被告出具借条,被告王××并亲笔出具欠条一份交原告黄××收执。
被告出具借条,被告已出具了一份借条。
被告出具借条,并由被告亲笔出具借条一份。
被告出具借条,为此，双方对借款进行重新结算，于同年11月30日另行出具了一份借条。
被告出具借条,并出具借条一份，
被告出具借条,并出具借条一份为凭。
被告出具借条,原告向被告交付3万元的借款后，被告向某告亲笔出具了欠据。
被告出具借条,写有借条三份。
被告出具借条,并出具欠条一份，
被告出具借条,并亲笔出具借条一份。
被告出具借条,并由被告亲笔出具借条一份。
被告出具借条,并亲笔出具借条四份。
被告出具借条,被告立下借条一份。
被告出具借条,并出具借条一份，
被告出具借条,并由被告曹××出具借条一份。
被告出具借条,被告出具借条三份。
被告出具借条,写有借条三份。
被告出具借条,被告出具借条
被告出具借条,2006年5月28日，被告邬维见在原告催讨下重新出具借条一份，
被告出具借条,被告出具借条
被告出具借条,两被告共同出具一份借据交原告执收
被告出具借条,被告向某告亲笔出具了欠据。
被告出具借条,并向原告出具了借条一份，
被告出具借条,并给原告写了两张借条。
被告出具借条,被告出具了一份借条
被告出具借条,并亲笔立下借条；
被告出具借条,分别出具借条一份，
被告出具借条,并向原告出具借条一份。
被告出具借条,并出具借条一份。
被告出具借条,借款后，被告一直未支付利息。2009年5月26日向原告出具了欠利息7.5万元和欠条一份。
被告出具借条,立有借条，
被告出具借条,同时向原告出具借条一份。
被告出具借条,并出具借条给原告，
被告出具借条,并由被告俞×出具借条二份。
被告出具借条,并向原告出具了借条一份，
被告出具借条,并出具借条3份，
被告出具借条,2006年3月25日，原告借给被告20万元，被告已出具了一份借条。
被告出具借条,并出具借条一份。
被告出具借条,并出具借条一份。
被告出具借条,为此，双方对借款进行重新结算，于同年11月30日另行出具了一份借条。
被告出具借条,并亲笔出具借条一份。
被告出具借条,并出具借条一张，
被告出具借条,被告出具借条一份。
被告出具借条,并向原告出具了一份借条，
被告出具借条,并出具借条一份，
被告出具借条,并当场出具借条1份，
被告出具借条,2006年5月28日，被告邬××在原告催讨下重新出具借条一份，
被告出具借条,并由被告亲笔出具借条一份。
被告出具借条,由被告出具借条一份，
被告出具借条,被告郑××向某告出具借款借据一张，
被告出具借条,被告当日出具借条一份。
被告出具借条,由被告出具借条1份。
被告出具借条,并写下借条一份；
被告出具借条,同时写下借条一份。
被告出具借条,2007年1月31日，被告重新出具了欠据交原告收存。
被告出具借条,两被告出具借条一份。
被告出具借条,2009年4月1日经结算，两被告出具借条一份。
被告出具借条,立据借款350000元，
被告出具借条,被告刘春香出具借条一份。
被告出具借条,又出具借条一份。
被告出具借条,被告刘春香出具借条一份。
被告出具借条,由被告出具借条1份。
被告出具借条,并出具借条，
被告出具借条,于同年4月15日向原告出具借据一份。
被告出具借条,2008年10月20日，原、被告签订《借款协议》一份，
被告出具借条,并出具借条一份，
被告出具借条,由被告出具了借条一张，
被告出具借条,并出具借条一份，
被告出具借条,被告出具收条交原告收执，
被告出具借条,并向原告出具借条三份，
被告出具借条,并出具借条一份予以确认。
被告出具借条,并由被告徐××出具一张借条给原告，
被告出具借条,被告冯×重新出具借据一份，
被告出具借条,并当场出具借条一份予以确认。
被告出具借条,并出具借条一张。
被告出具借条,并出具借条一份，
被告出具借条,并出具欠条一张，
被告出具借条,两被告向原告出具借条一份。
被告出具借条,并出具借条一份，
被告出具借条,并共同出具原告借条又一份，
被告出具借条,并当场出具借条一份予以确认。
被告出具借条,并向原告出具借条一份，
